"Year","County.ANSI","County","Commodity","Data.Item","Value","County.FIPS"
1972,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",517500,"04019"
1972,19,"PIMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",2500,"04019"
1972,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",429700,"04019"
1972,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",428800,"04019"
1972,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",428800,"04019"
1972,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6000,"04023"
1972,23,"SANTA CRUZ","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",5400,"04023"
1972,23,"SANTA CRUZ","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",5400,"04023"
1972,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",520800,"04027"
1972,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",62100,"04027"
1972,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",503000,"04027"
1972,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2760000,"04027"
1972,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2760000,"04027"
1971,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",4050000,"04013"
1971,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1858000,"04013"
1971,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3640000,"04013"
1971,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3640000,"04013"
1971,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2520000,"04021"
1971,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",702000,"04021"
1971,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2600000,"04021"
1971,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2600000,"04021"
1971,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",70500,"04001"
1971,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",19000,"04001"
1971,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",48000,"04005"
1971,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",50000,"04015"
1971,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",50000,"04015"
1971,17,"NAVAJO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",17000,"04017"
1971,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",88000,"04017"
1971,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04025"
1971,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",12000,"04025"
1971,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",546000,"04003"
1971,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",60500,"04003"
1971,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3917000,"04003"
1971,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1728000,"04003"
1971,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1728000,"04003"
1971,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",565000,"04009"
1971,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",48000,"04009"
1971,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1532000,"04009"
1971,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",92000,"04009"
1971,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",92000,"04009"
1971,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",43000,"04011"
1971,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",17000,"04011"
1971,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",17000,"04011"
1971,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",711000,"04019"
1971,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",597000,"04019"
1971,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",402000,"04019"
1971,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",402000,"04019"
1971,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",33000,"04023"
1971,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",20000,"04023"
1971,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",340000,"04027"
1971,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",163000,"04027"
1971,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",715000,"04027"
1971,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3218000,"04027"
1971,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3218000,"04027"
1970,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",4958000,"04013"
1970,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2380000,"04013"
1970,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3155000,"04013"
1970,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3155000,"04013"
1970,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2849000,"04021"
1970,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",935000,"04021"
1970,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2237000,"04021"
1970,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2237000,"04021"
1970,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",52500,"04001"
1970,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",16000,"04001"
1970,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",32500,"04005"
1970,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",32500,"04015"
1970,15,"MOHAVE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",24000,"04015"
1970,15,"MOHAVE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",24000,"04015"
1970,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",55500,"04017"
1970,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",13300,"04017"
1970,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",13300,"04017"
1970,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04025"
1970,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",6500,"04025"
1970,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",9000,"04025"
1970,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",9000,"04025"
1970,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",476000,"04003"
1970,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",57000,"04003"
1970,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",4506000,"04003"
1970,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1470000,"04003"
1970,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1470000,"04003"
1970,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",826500,"04009"
1970,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",23000,"04009"
1970,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1448000,"04009"
1970,9,"GRAHAM","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",59300,"04009"
1970,9,"GRAHAM","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",59300,"04009"
1970,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",21000,"04011"
1970,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",61000,"04011"
1970,11,"GREENLEE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",12000,"04011"
1970,11,"GREENLEE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",12000,"04011"
1970,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",756000,"04019"
1970,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",960000,"04019"
1970,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",170000,"04019"
1970,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",170000,"04019"
1970,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",34000,"04023"
1970,23,"SANTA CRUZ","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",42000,"04023"
1970,23,"SANTA CRUZ","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",42000,"04023"
1970,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",661000,"04027"
1970,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",124000,"04027"
1970,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1076000,"04027"
1970,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3154000,"04027"
1970,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3154000,"04027"
1969,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",4671000,"04013"
1969,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2802000,"04013"
1969,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1452000,"04013"
1969,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1452000,"04013"
1969,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",2800000,"04021"
1969,21,"PINAL","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",28000,"04021"
1969,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1704000,"04021"
1969,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",662000,"04021"
1969,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",662000,"04021"
1969,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",67500,"04001"
1969,1,"APACHE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",10000,"04001"
1969,5,"COCONINO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",16000,"04005"
1969,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",39500,"04005"
1969,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",140000,"04015"
1969,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",73000,"04017"
1969,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",8700,"04017"
1969,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",8700,"04017"
1969,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",25000,"04025"
1969,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",24500,"04025"
1969,25,"YAVAPAI","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",16000,"04025"
1969,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",8700,"04025"
1969,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",8700,"04025"
1969,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",370000,"04003"
1969,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",220000,"04003"
1969,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",5300000,"04003"
1969,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",728000,"04003"
1969,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",728000,"04003"
1969,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",720000,"04009"
1969,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1216000,"04009"
1969,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04011"
1969,11,"GREENLEE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",11500,"04011"
1969,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",89000,"04011"
1969,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6e+05,"04019"
1969,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1066000,"04019"
1969,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",57000,"04019"
1969,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",57000,"04019"
1969,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",12000,"04023"
1969,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",28000,"04023"
1969,23,"SANTA CRUZ","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",22000,"04023"
1969,23,"SANTA CRUZ","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",22000,"04023"
1969,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",858000,"04027"
1969,27,"YUMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",62500,"04027"
1969,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",879000,"04027"
1969,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",1575000,"04027"
1969,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",1575000,"04027"
1968,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",6132000,"04013"
1968,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",4350000,"04013"
1968,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",632000,"04013"
1968,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",632000,"04013"
1968,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",3021000,"04021"
1968,21,"PINAL","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",14000,"04021"
1968,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2082000,"04021"
1968,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",583000,"04021"
1968,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",583000,"04021"
1968,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",40500,"04001"
1968,5,"COCONINO","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",24000,"04005"
1968,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",19500,"04005"
1968,5,"COCONINO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3700,"04005"
1968,5,"COCONINO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3700,"04005"
1968,15,"MOHAVE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",14000,"04015"
1968,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",17000,"04015"
1968,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",187500,"04017"
1968,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",8700,"04017"
1968,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",8700,"04017"
1968,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",18000,"04025"
1968,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",28000,"04025"
1968,25,"YAVAPAI","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",17000,"04025"
1968,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",7300,"04025"
1968,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",7300,"04025"
1968,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",316000,"04003"
1968,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",224000,"04003"
1968,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",5899000,"04003"
1968,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",672000,"04003"
1968,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",672000,"04003"
1968,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",697000,"04009"
1968,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2047000,"04009"
1968,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",18000,"04011"
1968,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",136000,"04011"
1968,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",720000,"04019"
1968,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1146000,"04019"
1968,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",28700,"04019"
1968,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",28700,"04019"
1968,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",13000,"04023"
1968,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",15000,"04023"
1968,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1875000,"04027"
1968,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1340000,"04027"
1968,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",759000,"04027"
1968,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",759000,"04027"
1967,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",5530000,"04013"
1967,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",32000,"04013"
1967,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",4986000,"04013"
1967,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",702000,"04013"
1967,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",702000,"04013"
1967,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",3195000,"04021"
1967,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3278000,"04021"
1967,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",585000,"04021"
1967,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",585000,"04021"
1967,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",63500,"04001"
1967,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",20500,"04005"
1967,5,"COCONINO","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",12000,"04005"
1967,5,"COCONINO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2700,"04005"
1967,5,"COCONINO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2700,"04005"
1967,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",28000,"04015"
1967,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",140000,"04017"
1967,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3700,"04017"
1967,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3700,"04017"
1967,NA,"OTHER (COMBINED) COUNTIES","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",31500,NA
1967,25,"YAVAPAI","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",18000,"04025"
1967,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",13000,"04025"
1967,25,"YAVAPAI","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",11000,"04025"
1967,25,"YAVAPAI","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",3300,"04025"
1967,25,"YAVAPAI","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",3300,"04025"
1967,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",241000,"04003"
1967,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",451000,"04003"
1967,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",5998000,"04003"
1967,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",661700,"04003"
1967,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",661700,"04003"
1967,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",836000,"04009"
1967,9,"GRAHAM","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",22500,"04009"
1967,9,"GRAHAM","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2226000,"04009"
1967,11,"GREENLEE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",17000,"04011"
1967,11,"GREENLEE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",8000,"04011"
1967,11,"GREENLEE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",196000,"04011"
1967,19,"PIMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",858000,"04019"
1967,19,"PIMA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",13000,"04019"
1967,19,"PIMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1549000,"04019"
1967,19,"PIMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",16700,"04019"
1967,19,"PIMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",16700,"04019"
1967,23,"SANTA CRUZ","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",13500,"04023"
1967,23,"SANTA CRUZ","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",24000,"04023"
1967,27,"YUMA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1260000,"04027"
1967,27,"YUMA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",1613000,"04027"
1967,27,"YUMA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",468000,"04027"
1967,27,"YUMA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",468000,"04027"
1966,13,"MARICOPA","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",4130000,"04013"
1966,13,"MARICOPA","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",54000,"04013"
1966,13,"MARICOPA","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",3445000,"04013"
1966,13,"MARICOPA","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",369000,"04013"
1966,13,"MARICOPA","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",369000,"04013"
1966,21,"PINAL","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",1450000,"04021"
1966,21,"PINAL","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",14000,"04021"
1966,21,"PINAL","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",2220000,"04021"
1966,21,"PINAL","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",292000,"04021"
1966,21,"PINAL","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",292000,"04021"
1966,1,"APACHE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",80500,"04001"
1966,5,"COCONINO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",26000,"04005"
1966,15,"MOHAVE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",10000,"04015"
1966,17,"NAVAJO","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",168000,"04017"
1966,17,"NAVAJO","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",2300,"04017"
1966,17,"NAVAJO","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",2300,"04017"
1966,NA,"OTHER (COMBINED) COUNTIES","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",11500,NA
1966,25,"YAVAPAI","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",35000,"04025"
1966,3,"COCHISE","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",152500,"04003"
1966,3,"COCHISE","CORN","CORN, GRAIN - PRODUCTION, MEASURED IN BU",252500,"04003"
1966,3,"COCHISE","SORGHUM","SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",5414000,"04003"
1966,3,"COCHISE","WHEAT","WHEAT - PRODUCTION, MEASURED IN BU",50700,"04003"
1966,3,"COCHISE","WHEAT","WHEAT, WINTER - PRODUCTION, MEASURED IN BU",50700,"04003"
1966,9,"GRAHAM","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU",567500,"04009"
